Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2019-01-08,-0.0429526976593346,-0.02715386335427506,0.0074267365066218,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-09,-0.042935554992271106,-0.027143026092255766,0.0030631648040027,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-10,-0.0429317690249965,-0.027140632677088834,-0.0029556060764552,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-11,-0.042930408260542105,-0.027139772428162325,-0.0091855735167061,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-14,-0.04291650162062312,-0.027130980919813488,0.0194697112241721,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-15,-0.042788426988492057,-0.027050014618520413,-0.0001619408919285,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-16,-0.04279224525895115,-0.02705242845513478,0.0074535286027374,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-17,-0.04281629233903313,-0.027067630553307846,0.0097993387318474,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-18,-0.04277842026271843,-0.027043688560342744,-0.02051977157295,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-22,-0.04262016957713909,-0.026943645542648657,0.0017962407041617,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-23,-0.04266227653694992,-0.026970264746919253,0.0065547699718617,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-24,-0.04267218403663477,-0.026976528076285866,0.01257548121895,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-25,-0.04262485612062748,-0.026946608284651428,-0.0133904285312931,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-28,-0.0425567200492877,-0.026903533980324107,-0.0096475735310022,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-29,-0.04261462633486657,-0.02694014121227105,0.0260596412823827,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-30,-0.04137525735865487,-0.026156636155324608,0.0144270534911457,0.24709199611775073,0.014921014258318282,1.343198,0.060386473429951695,False,False
2019-01-31,-0.04140007486968984,-0.0261723253050209,-0.0045449478773707,0.2475555768637896,0.014949008264721595,1.3482428,0.060386473429951695,False,False
2019-02-01,-0.040557209104894645,-0.025639481897029005,0.0122064501473909,0.24254278910215932,0.014646303689743921,1.2941941,0.060386473429951695,False,False
2019-02-04,-0.03955686162569854,-0.025007081600025044,0.0090907896645103,0.23677223424441243,0.01429784023215051,1.233344,0.060386473429951695,False,False
2019-02-05,-0.03919927123355393,-0.024781019881571224,-0.0036944256256783,0.23389710247340506,0.014124221163852963,1.2035728,0.060386473429951695,False,False
2019-02-06,-0.03845381202376244,-0.02419427151656595,-0.0133272008369943,0.23000793464574215,0.013889368034163175,1.1638803,0.060386473429951695,False,False
2019-02-07,-0.03683213310739445,-0.023173947705988934,0.001179611530817,0.21934182538594038,0.013245279310745194,1.0584384,0.060386473429951695,False,False
2019-02-08,-0.036062896783795595,-0.022689961554965596,-0.0005700924456546,0.21443223129506866,0.01294880623762492,1.011586,0.060386473429951695,False,False
2019-02-11,-0.03160826408105123,-0.021789107539815975,0.0151512609047913,0.20663168264505632,0.012477758613831904,0.93932635,0.060386473429951695,False,False
2019-02-12,-0.03060185010752447,-0.021095337637029875,0.0001724807656149,0.19995514269682862,0.012074585911644242,0.8796053,0.060386473429951695,False,False
2019-02-13,-0.03064321534450899,-0.02112385269862119,0.0009317368161576,0.19967202653806612,0.012057489525245539,0.8771162,0.060386473429951695,False,False
2019-02-14,-0.03036090326123383,-0.020929241304382697,0.0046542108223505,0.1977974549427221,0.011944290757410755,0.86072433,0.060386473429951695,False,False
2019-02-15,-0.030132190759108002,-0.020771578697801666,0.0016187753104899,0.19571785118564752,0.011818710820389345,0.8427205,0.060386473429951695,False,False
2019-02-19,-0.029750619020920858,-0.020508542815280726,-0.0006044327611039,0.19265364588485542,0.011633674268409144,0.8165394,0.060386473429951695,False,False
2019-02-20,-0.029384656317305535,-0.02025626699639397,-0.0038560076152242,0.1902586397512607,0.011489048294158255,0.7963637,0.060386473429951695,False,False
2019-02-21,-0.02901752296011517,-0.020003184189291312,0.0078537604088244,0.18790886814430213,0.011347153873448198,0.77681434,0.060386473429951695,False,False
2019-02-22,-0.02872469040856534,-0.01980132052665813,0.003491471272602,0.1861024278088914,0.011238069312131125,0.7619505,0.060386473429951695,False,False
2019-02-25,-0.02825473904338091,-0.01947736028612643,0.0010942049670771,0.18307725021273,0.011055389505599639,0.73738015,0.060386473429951695,False,False
2019-02-26,-0.027971481825158472,-0.019282097364586304,-0.0008735820648225,0.18055734420248473,0.010903221268265987,0.717221,0.060386473429951695,False,False
2019-02-27,-0.027667844994206884,-0.01907278578880068,-0.0027394521206412,0.17828824975303337,0.01076619865658414,0.6993074,0.060386473429951695,False,False
2019-02-28,-0.027313089882400644,-0.01882823590584524,0.0075850768247519,0.1757251534227657,0.010611422308138026,0.67934525,0.060386473429951695,False,False
2019-03-01,-0.026883256380206864,-0.01853193085158791,-0.000103479136461,0.17297518739560727,0.010445361557705753,0.65824914,0.060386473429951695,False,False
2019-03-04,-0.026730755464453027,-0.01842680458319303,0.0008331225381625,0.1715816874102404,0.01036121300786476,0.64768606,0.060386473429951695,False,False
2019-03-05,-0.025625339171459486,-0.01766478758591224,-0.0062119749055787,0.16436125677078747,0.009925196664902627,0.5943217,0.060386473429951695,False,False
2019-03-06,-0.02442351505628742,-0.016836312006795355,-0.0121067864418779,0.15655603121276074,0.009453866619128065,0.5392154,0.060386473429951695,False,False
2019-03-07,-0.023724384200072585,-0.016354367241609692,-0.0015937257024197,0.15227175169293997,0.009195154087737922,0.5101071,0.060386473429951695,False,False
2019-03-08,-0.02382050252608113,-0.016420626259712582,0.0209222065579587,0.1528846713286611,0.00923216614303509,0.5142219,0.060386473429951695,False,False
2019-03-11,-0.02297480226472861,-0.01583764410372296,0.0051875120681623,0.14805894710615033,0.008940757675492171,0.48227194,0.060386473429951695,False,False
2019-03-12,-0.025121899313877556,-0.017317742105383668,0.0077049763332482,0.16134919781753992,0.009743309046952895,0.5727384,0.060386473429951695,False,False
2019-03-13,-0.024863311502307656,-0.01713948500083866,-0.0019268984768234,0.15975449204098371,0.009647010388948293,0.56147295,0.060386473429951695,False,False
2019-03-14,-0.02488702475198531,-0.01715583169251461,0.0087945584018236,0.15968115958770066,0.009642582100706561,0.5609576,0.060386473429951695,False,False
2019-03-15,-0.024757424224956092,-0.01706649177136565,0.0026364594070361,0.15896830730454647,0.009599535465250391,0.5559603,0.060386473429951695,False,False
2019-03-18,-0.02462595074189461,-0.016975860730897407,0.003134465578282,0.15812993793942776,0.009548909295859165,0.5501117,0.060386473429951695,False,False
2019-03-19,-0.024159514811757588,-0.01665432385003205,0.0042729102223099,0.15514377496081147,0.009368585444493448,0.529531,0.060386473429951695,False,False
2019-03-20,-0.023971420283370785,-0.01652466118028968,0.0151300248992997,0.15317119062135554,0.009249468032690552,0.5161511,0.060386473429951695,False,False
2019-03-21,-0.02366243790952536,-0.01631166466284848,-0.0225674300330925,0.15152185560925766,0.009149870507805415,0.5050952,0.060386473429951695,False,True
